17,2000,2000,"21,877","9,796","12,081",97.65,0.56,0.28,0.22,0.01,0.96,0.1,0.83,6.2066179,,27.17,8.72,27.87,21.91,14.32,"4,487",,"1,658",36.95119233,2.55,28765.76212,43.80,20.30,16.90,8.10,10.90,,
18,2000,2000,"11,561","5,423","6,138",97.39,1.12,0.11,0.84,0.03,1.66,1.27,2.62,50.36644384,,24.18,7.47,25.56,24.22,18.56,"6,429",,"1,790",27.84258827,2.38,32507.80338,38.80,22.20,18.60,6.80,13.60,,
19,2000,2000,"12,639","5,931","6,708",28.51,66.77,0.19,11.41,0.05,2.45,0.25,2.88,62.13606467,,12.35,30.67,31.78,16.02,9.18,"7,848",,"1,039",13.23904179,2.07,21068.15066,56.20,16.40,12.70,4.30,10.40,,
20,2000,2000,"16,765","7,795","8,970",39.03,56.79,0.43,0.51,0.01,1,0.15,0.79,12.88860697,,27.52,8.84,27.46,23.68,12.51,"4,250",,"1,625",38.23529412,2.69,32146.73626,41.10,17.90,20.40,9.30,11.30,,
21,2000,2000,"6,722","3,270","3,452",7.81,82.61,0.08,0.31,0.01,0.64,0.11,0.66,3.648828098,,24.06,10.67,24.65,21.68,18.95,"3,795",,"1,216",32.04216074,2.49,27105.39711,45.10,21.90,16.30,8.20,8.50,,
22,2000,2000,"11,023","5,031","5,992",95.41,2.05,0.17,3.22,0.01,1.23,0.14,1.54,20.2729354,,17.8,6.04,27.83,28.93,19.4,"3,487",,704,20.18927445,1.90,64570.67804,18.00,14.50,15.10,7.00,45.40,,
23,2000,2000,"12,264","6,049","6,215",15.13,79.13,0.15,0.21,0.02,0.77,0.06,0.58,3.066439665,,27.86,8.4,25.65,20.87,17.22,"7,956",,"3,061",38.47410759,2.74,24681.98051,50.50,19.20,18.00,5.70,6.50,,
24,2000,2000,"9,727","4,939","4,788",81.53,13.57,0.12,0.28,0.03,0.54,0.03,0.51,4.097342384,,29.92,9.12,27.85,20.45,12.66,"3,930",,"1,584",40.30534351,2.76,18711.64418,59.10,20.30,11.30,4.70,4.70,,
25,2000,2000,"13,324","6,294","7,030",41.84,52.6,0.28,1.55,0.02,1.19,0.13,1.54,45.76955269,,23.41,7.11,31.55,21.46,16.46,"5,152",,"1,606",31.17236025,2.43,38926.08017,28.70,22.60,19.40,12.60,16.70,,
26,2000,2000,"15,592","6,787","8,805",79.77,15.77,0.2,0.94,0.01,1.62,0.12,1.29,50.75659968,,24.86,8.58,32.20,20.82,13.54,"7,034",,"2,292",32.58458914,2.34,37512.75127,30.40,22.80,21.90,9.90,15.10,,
27,2000,2000,"8,929","4,117","4,812",90.78,5.83,1.52,0.77,0.03,2.01,0.06,5.19,27.83524945,,19.73,8.43,31.11,23.33,17.41,"2,994",,689,23.01269205,2.24,28179.68064,43.20,19.80,17.70,7.50,11.80,,
28,2000,2000,"17,030","8,136","8,894",10.32,82.78,0.24,0.26,0,1.33,0.05,0.65,6.494206979,,23.63,6.97,26.72,25.5,17.18,"4,120",,"1,455",35.31553398,2.64,37098.7445,31.60,23.80,21.00,9.60,13.90,,
29,2000,2000,"14,704","7,512","7,192",40.7,48.68,0.22,2.32,0.04,1.14,0.28,1.74,33.07800757,,11.86,8.62,43.84,20.91,14.76,"6,062",,838,13.82382052,1.97,51615.15329,27.80,12.90,16.40,11.00,31.90,,
30,2000,2000,"12,092","5,614","6,478",96.51,1.03,0.45,1.63,0.01,1.16,0.08,1.56,30.74498157,,26.04,10.4,33.70,19.45,10.4,"3,872",,"1,276",32.95454545,2.14,11161.62389,71.90,11.30,5.70,4.20,6.90,,
31,2000,2000,"9,048","4,155","4,893",7.31,88.34,0.41,1.03,0.03,1.84,0.39,1.86,52.6387446,,25.21,8.1,31.39,22.16,13.13,"4,862",,"1,735",35.68490333,2.59,44870.06961,21.90,21.00,24.70,13.00,19.40,,
32,2000,2000,"4,975","2,267","2,708",21.29,72.22,0.11,1.49,0.01,1.55,0.17,1.12,31.72144455,,25.26,10.54,30.48,22.08,11.63,"6,649",,"2,272",34.17055196,2.35,37406.7953,28.40,25.50,23.10,9.90,13.10,,
33,2000,2000,"16,910","7,532","9,378",12.66,78.83,0.3,0.78,0,0.78,0.15,1.37,16.43255926,,36.67,9.63,28.78,18.62,6.29,"2,673",,"1,439",53.83464272,3.32,26460.40705,47.00,25.00,13.20,3.90,10.90,,
34,2000,2000,"16,769","7,545","9,224",88.89,8.38,0.29,3.02,0.05,1.42,0.35,1.79,27.7408642,,17.98,8.43,35.18,22.07,16.34,"8,106",,"1,731",21.35455218,2.18,34083.51825,34.70,24.00,19.70,10.10,11.60,,
35,2000,2000,"8,688","4,140","4,548",11.6,76.76,0.24,5.76,0.05,1.52,0.28,2.76,57.71965422,,7.64,23.31,37.35,17.91,13.79,"8,750",,593,6.777142857,1.62,22426.31613,53.40,16.30,15.20,4.00,11.20,,
36,2000,2000,"15,233","7,101","8,132",50.92,37.67,0.3,0.54,0.01,0.96,0.15,0.5,4.828058441,,29.34,9.3,26.52,22.64,12.2,"3,791",,"1,730",45.63439726,3.14,27711.7951,43.20,24.10,18.20,5.10,9.40,,
37,2000,2000,"11,213","5,207","6,006",93.4,4.1,0.42,1.39,0.01,1.18,0.03,1.32,19.45549014,,22.68,8.08,28.89,19.92,20.44,"3,769",,"1,122",29.76916954,2.35,32078.20066,37.50,23.50,19.20,10.40,9.40,,
38,2000,2000,"7,374","3,282","4,092",91.8,4.54,0.16,2.69,0,1.69,0.2,1.75,40.73668775,,20.06,5.17,33.13,27.48,14.17,"2,371",,567,23.91396035,1.96,58653.42567,18.50,16.30,15.90,11.40,37.90,,
39,2000,2000,"13,606","5,963","7,643",94.29,3.73,0.14,4.57,0.12,1.24,0.3,2.15,33.81873774,,13.48,27.38,22.84,21.83,14.47,"6,680",,"1,295",19.38622754,2.17,58995.10697,28.30,11.40,10.80,9.20,40.40,,
40,2000,2000,"5,364","2,428","2,936",81.66,14.52,0.11,0.48,0.02,1.17,0.1,0.85,18.32546583,,20.88,21.37,23.87,23.69,10.19,"5,627",,"1,965",34.92091701,2.58,42214.14217,25.60,22.00,20.00,12.80,19.60,,
